Ts,Bus1,Bus2,Bus3,Bus4,Bus5,Bus6,Bus7,Bus8,Bus9,Event
25,1.0,0.9295459888014002,0.915129585842583,0.932998096760864,0.9017019686516536,0.9007351907194188,0.8861578942045993,0.9033335402035754,0.8972357120594624,Load Bus 5-P-H
26,1.0,0.9288923288048896,0.9143304717671328,0.932504130100024,0.9008299072254649,0.899924564221116,0.8854026495600333,0.9026643442182136,0.8966422784965905,Load Bus 5-P-H
27,1.0,0.928577176940626,0.9139453497500696,0.9322659054413036,0.900409716828295,0.899533887669155,0.8850385805465696,0.90234169630899,0.8963561100622613,Load Bus 5-P-H
28,1.0,0.9281152712960576,0.91338107599671,0.9319166719156164,0.8997941636777061,0.8989614681231148,0.8845050490335322,0.9018687974044868,0.8959366216769612,Load Bus 5-P-H
29,1.0,0.9292959567806168,0.914823863525735,0.93280917126953,0.9013683093141238,0.9004250660952808,0.885868984914683,0.9030775673535562,0.8970087351724634,Load Bus 5-P-H
30,1.0,0.928740372163855,0.9141447648583508,0.932389270771442,0.9006272831622223,0.8997361794106586,0.8852271016926307,0.9025087736684404,0.8965043011284843,Load Bus 5-P-H
31,1.0,0.9287995285430952,0.9142170573065664,0.932433986437979,0.9007061595926804,0.8998095144320774,0.8852954410045185,0.9025693370351664,0.8965580163713798,Load Bus 5-P-H
32,1.0,0.9290824490217674,0.9145628521992492,0.9326478219880072,0.9010834752130084,0.9001602942506842,0.8856222986982867,0.9028589847733572,0.8968148971424766,Load Bus 5-P-H
33,1.0,0.9286497572149586,0.91403403525404,0.9323207729830574,0.9005064728164657,0.8996238526281721,0.8851224231129902,0.9024160032653082,0.8964220184617141,Load Bus 5-P-H
34,1.0,0.9283222885496044,0.9136339456628144,0.9320732029530212,0.9000699983589217,0.8992179892742099,0.8847441573743613,0.9020807425973036,0.8961246374958927,Load Bus 5-P-H
